game_year,Game_Date,launch_angle,launch_speed,events
2021,2021-04-01,81,88.6,field_out
2021,2021-04-01,21,101.7,field_out
2021,2021-04-01,32,100.1,home_run
2021,2021-04-01,-4,79.7,force_out
2021,2021-04-01,-11,84.8,field_out
2021,2021-04-01,21,74.5,single
2021,2021-04-01,4,94.7,field_out
2021,2021-04-01,63,77.4,field_out
2021,2021-04-01,-7,106.6,field_out
2021,2021-04-01,25,91.1,field_out
2021,2021-04-01,-21,81.3,double
2021,2021-04-01,27,110.3,home_run
2021,2021-04-01,27,79.9,sac_fly
2021,2021-04-01,-5,79.9,field_out
2021,2021-04-01,19,90.5,single
2021,2021-04-01,-19,97.9,field_out
2021,2021-04-01,-34,66.2,fielders_choice
2021,2021-04-01,-7,88.4,force_out
2021,2021-04-01,5,106,single
2021,2021-04-01,-26,67.7,field_out
2021,2021-04-01,-27,79.6,field_out
2021,2021-04-01,22,106.7,field_out
2021,2021-04-01,5,88.3,field_out
2021,2021-04-01,9,101.3,double
2021,2021-04-01,31,90.2,field_out
2021,2021-04-01,70,88.9,field_out
2021,2021-04-01,-19,67.6,force_out
2021,2021-04-01,-3,72,field_out
2021,2021-04-01,26,111.5,home_run
2021,2021-04-01,30,96.1,field_out
2021,2021-04-01,-6,72.1,single
2021,2021-04-01,17,93.1,single
2021,2021-04-01,18,87.6,double
2021,2021-04-01,32,94.4,field_out
2021,2021-04-01,37,89,field_out
2021,2021-04-01,4,97.8,double
2021,2021-04-01,30,102.9,field_out
2021,2021-04-01,-4,105.9,field_out
2021,2021-04-01,18,95.4,single
2021,2021-04-01,47,82.9,field_out
2021,2021-04-01,8,99.4,single
2021,2021-04-01,-61,72.6,field_out
2021,2021-04-01,17,88.2,single
2021,2021-04-01,22,80,double
2021,2021-04-01,32,104.7,home_run
2021,2021-04-01,13,100.1,single
2021,2021-04-01,10,90.2,double
2021,2021-04-01,38,102.6,field_out
2021,2021-04-01,26,100.9,field_out
2021,2021-04-01,1,102.2,field_out
2021,2021-04-01,0,99.3,field_out
2021,2021-04-01,-28,90.7,grounded_into_double_play
2021,2021-04-01,14,109.4,field_out
2021,2021-04-01,-24,81.8,force_out
2021,2021-04-01,40,84.3,field_out
2021,2021-04-01,-15,99.6,field_out
2021,2021-04-01,0,75.7,field_out
2021,2021-04-01,-16,99.2,single
2021,2021-04-01,-19,94,field_out
2021,2021-04-01,10,103.1,single
2021,2021-04-01,-11,65.2,fielders_choice_out
2021,2021-04-01,24,98.4,field_out
2021,2021-04-01,-54,73.3,field_out
2021,2021-04-01,-4,87.4,field_out
2021,2021-04-01,-40,33.3,fielders_choice
2021,2021-04-01,32,105.8,home_run
2021,2021-04-01,34,99.4,home_run
2021,2021-04-01,-4,102.2,single
2021,2021-04-01,32,92,field_out
2021,2021-04-01,46,91.4,field_out
2021,2021-04-01,43,90.5,field_out
2021,2021-04-01,17,91.7,field_out
2021,2021-04-01,-7,91.5,force_out
2021,2021-04-01,48,84.2,field_out
2021,2021-04-01,3,96.8,single
2021,2021-04-01,-4,101.9,single
2021,2021-04-01,12,100.5,single
2021,2021-04-01,68,87.9,field_out
2021,2021-04-01,13,109.1,single
2021,2021-04-01,13,101.4,double
2021,2021-04-01,39,89.4,field_out
2021,2021-04-01,9,104.2,single
2021,2021-04-01,29,87.4,field_out
2021,2021-04-01,16,109.2,field_out
2021,2021-04-01,53,71.9,field_out
2021,2021-04-01,15,73.1,single
2021,2021-04-01,13,105.4,single
2021,2021-04-01,-7,91.2,field_out
2021,2021-04-01,-78,50.8,field_out
2021,2021-04-01,-7,90.8,field_out
2021,2021-04-01,6,72.6,single
2021,2021-04-01,4,109.1,single
2021,2021-04-01,9,107.4,field_out
2021,2021-04-01,83,58.4,field_out
2021,2021-04-01,33,97.2,field_out
2021,2021-04-01,29,99.2,home_run
2021,2021-04-01,19,89.6,double
2021,2021-04-01,-8,101.9,field_out
2021,2021-04-01,9,88.7,field_out
2021,2021-04-01,67,92.7,field_out
2021,2021-04-01,-53,34.7,sac_bunt
2021,2021-04-01,18,86.5,single
2021,2021-04-01,-67,56,single
2021,2021-04-01,28,91.4,field_out
2021,2021-04-01,18,95.1,field_out
2021,2021-04-01,30,74.6,single
2021,2021-04-01,5,90.7,field_out
2021,2021-04-01,-27,72.6,field_error
2021,2021-04-01,14,103,single
2021,2021-04-01,19,96.1,double
2021,2021-04-01,43,84.4,field_out
2021,2021-04-01,-10,89.1,field_out
2021,2021-04-01,32,91.5,field_out
2021,2021-04-01,-52,59.8,field_out
2021,2021-04-01,82,91.7,field_out
2021,2021-04-01,9,109.2,field_out
2021,2021-04-01,49,86.8,field_out
2021,2021-04-01,-6,97.9,field_out
2021,2021-04-01,-38,75.9,field_out
2021,2021-04-01,4,106,field_out
2021,2021-04-01,21,95,field_out
2021,2021-04-01,-52,45.6,field_out
2021,2021-04-01,11,97.9,single
2021,2021-04-01,-15,87.5,field_out
2021,2021-04-01,4,107.5,grounded_into_double_play
2021,2021-04-01,78,93.9,field_out
2021,2021-04-01,23,106.6,home_run
2021,2021-04-01,3,39,field_out
2021,2021-04-01,-11,97.2,field_error
2021,2021-04-01,88,75.7,field_out
2021,2021-04-01,19,100,field_out
2021,2021-04-01,-13,89.1,field_out
2021,2021-04-01,-11,99.6,field_out
2021,2021-04-01,-1,105.8,field_out
2021,2021-04-01,35,87.5,field_out
2021,2021-04-01,8,73,force_out
2021,2021-04-01,38,87.2,sac_fly
2021,2021-04-01,-10,93.8,field_out
2021,2021-04-01,-9,91.9,field_out
2021,2021-04-01,21,72.4,single
2021,2021-04-01,68,75.9,field_out
2021,2021-04-01,24,94.3,field_out
2021,2021-04-01,-35,89.1,field_out
2021,2021-04-01,-47,34.3,sac_bunt
2021,2021-04-01,35,81.3,field_out
2021,2021-04-01,38,76.6,double
2021,2021-04-01,-12,101,field_error
2021,2021-04-01,20,102.5,home_run
2021,2021-04-01,16,85.2,single
2021,2021-04-01,9,104.9,single
2021,2021-04-01,10,76.8,field_out
2021,2021-04-01,17,104.6,double
2021,2021-04-01,26,104.6,home_run
2021,2021-04-01,72,64.6,field_out
2021,2021-04-01,0,110.4,single
2021,2021-04-01,-25,86.3,field_out
2021,2021-04-01,5,78.9,field_out
2021,2021-04-01,-1,61.6,single
2021,2021-04-01,36,80.7,field_out
2021,2021-04-01,-5,104.6,single
2021,2021-04-01,-23,86.3,single
2021,2021-04-01,14,107.4,double
2021,2021-04-01,33,74.3,field_out
2021,2021-04-01,7,112.1,single
2021,2021-04-01,29,98.7,single
2021,2021-04-01,-23,96.3,force_out
2021,2021-04-01,14,93.6,single
2021,2021-04-01,8,105.8,single
2021,2021-04-01,-15,82.1,field_out
2021,2021-04-01,39,91.7,field_out
2021,2021-04-01,-13,95.2,force_out
2021,2021-04-01,-44,61.6,single
2021,2021-04-01,22,90.8,field_out
2021,2021-04-01,13,85.8,single
2021,2021-04-01,19,101.9,field_out
2021,2021-04-01,22,109.7,home_run
2021,2021-04-01,26,96.6,field_out
2021,2021-04-01,34,31.8,field_out
2021,2021-04-01,35,78.4,field_out
2021,2021-04-01,-12,101.1,field_out
2021,2021-04-01,60,97.3,field_out
2021,2021-04-01,0,102.2,single
2021,2021-04-01,-12,86.8,single
2021,2021-04-01,18,64.6,field_out
2021,2021-04-01,-11,48.2,field_out
2021,2021-04-01,47,83.1,field_out
2021,2021-04-01,34,86.5,field_out
2021,2021-04-01,-22,99.5,field_out
2021,2021-04-01,-23,93.8,force_out
2021,2021-04-01,1,80.7,double
2021,2021-04-01,11,103,single
2021,2021-04-01,-7,73.5,field_out
2021,2021-04-01,-46,68.4,field_out
2021,2021-04-01,5,105.1,single
2021,2021-04-01,-68,37.3,sac_bunt
2021,2021-04-01,9,106,single
2021,2021-04-01,38,78.7,field_out
2021,2021-04-01,47,89.6,field_out
2021,2021-04-01,-1,94.9,field_out
2021,2021-04-01,-6,102.5,force_out
2021,2021-04-01,17,82.9,double
2021,2021-04-01,17,102.2,field_out
2021,2021-04-01,26,83.6,single
2021,2021-04-01,-19,100.5,field_out
2021,2021-04-01,49,73.4,field_out
2021,2021-04-01,-1,81.1,single
2021,2021-04-01,47,74.6,field_out
2021,2021-04-01,23,100.3,double
2021,2021-04-01,24,96.6,double
2021,2021-04-01,15,91.1,double
2021,2021-04-01,35,90,field_out
2021,2021-04-01,3,86.8,single
2021,2021-04-01,26,91.9,sac_fly
2021,2021-04-01,-21,82.4,field_out
2021,2021-04-01,0,89.7,single
2021,2021-04-01,-17,75.9,force_out
2021,2021-04-01,25,101,double
2021,2021-04-01,-12,97.7,single
2021,2021-04-01,50,69.6,field_out
2021,2021-04-01,58,85.3,field_out
2021,2021-04-01,10,96.5,single
2021,2021-04-01,-55,21.7,sac_bunt
2021,2021-04-01,32,107.2,home_run
2021,2021-04-01,-12,95.8,field_out
2021,2021-04-01,28,63.8,field_out
2021,2021-04-01,20,91.6,field_out
2021,2021-04-01,0,91,field_out
2021,2021-04-01,-25,99,force_out
2021,2021-04-01,10,105.4,single
2021,2021-04-01,9,75.8,grounded_into_double_play
2021,2021-04-01,-12,91,field_out
2021,2021-04-01,37,79.3,field_out
2021,2021-04-01,-20,78.3,field_out
2021,2021-04-01,28,106.2,field_out
2021,2021-04-01,50,82.2,field_out
2021,2021-04-01,12,85,single
2021,2021-04-01,9,84.8,single
2021,2021-04-01,35,97.8,field_out
2021,2021-04-01,62,66.6,field_out
2021,2021-04-01,28,107.7,home_run
2021,2021-04-01,17,87,single
2021,2021-04-01,84,67.2,field_out
2021,2021-04-01,14,88,single
2021,2021-04-01,-10,54.5,field_out
2021,2021-04-01,-14,90.6,field_out
2021,2021-04-01,54,82.3,field_out
2021,2021-04-01,-28,90.3,force_out
2021,2021-04-01,-5,90.4,field_out
2021,2021-04-01,41,86.8,sac_fly
2021,2021-04-01,14,92.7,single
2021,2021-04-01,26,73.6,single
2021,2021-04-01,0,99.1,field_out
2021,2021-04-01,-13,105.6,single
2021,2021-04-01,19,104,double
2021,2021-04-01,-19,72.6,field_out
2021,2021-04-01,-67,54.6,field_out
2021,2021-04-01,53,83.2,field_out
2021,2021-04-01,35,66.2,single
2021,2021-04-01,45,88.6,field_out
2021,2021-04-01,-5,104.9,single
2021,2021-04-01,-31,99.8,field_out
2021,2021-04-01,21,96.9,field_out
2021,2021-04-01,23,98.8,sac_fly
2021,2021-04-01,11,101.2,single
2021,2021-04-01,-6,102.3,double
2021,2021-04-01,-7,105.5,grounded_into_double_play
2021,2021-04-01,0,97.4,single
2021,2021-04-01,15,111.1,double
2021,2021-04-01,-58,77.9,field_out
2021,2021-04-01,-23,103.6,field_out
2021,2021-04-01,2,100.5,field_out
2021,2021-04-01,63,27.5,field_out
2021,2021-04-01,54,82.3,field_out
2021,2021-04-01,38,100.2,field_out
2021,2021-04-01,22,104.2,double
2021,2021-04-01,6,102.3,field_out
2021,2021-04-01,7,83.4,field_out
2021,2021-04-01,2,73.6,single
2021,2021-04-01,22,99.5,field_out
2021,2021-04-01,-26,78,field_out
2021,2021-04-01,4,93.5,single
2021,2021-04-01,9,83.7,single
2021,2021-04-01,26,102.5,sac_fly
2021,2021-04-01,64,77.4,field_out
2021,2021-04-01,-1,98.9,field_out
2021,2021-04-01,75,78,field_out
2021,2021-04-01,38,82.1,field_out
2021,2021-04-01,13,95.4,field_out
2021,2021-04-01,-12,86.2,force_out
2021,2021-04-01,8,29.5,single
2021,2021-04-01,32,91,field_out
2021,2021-04-01,-34,81,field_out
2021,2021-04-01,17,63,field_out
2021,2021-04-01,26,106.5,home_run
2021,2021-04-01,18,90.1,double
2021,2021-04-01,29,83.6,double
2021,2021-04-01,40,92.6,triple
2021,2021-04-01,52,95.6,field_out
2021,2021-04-01,28,90.8,field_out
2021,2021-04-01,-20,109.9,field_out
2021,2021-04-01,-37,23.7,single
2021,2021-04-01,68,94,field_out
2021,2021-04-01,50,88,field_out
2021,2021-04-01,-37,71.1,field_out
2021,2021-04-01,15,99.5,field_out
2021,2021-04-01,-5,101.3,force_out
2021,2021-04-01,31,85.6,field_out
2021,2021-04-01,-32,74.9,single
2021,2021-04-01,46,60.9,single
2021,2021-04-01,28,96.7,field_out
2021,2021-04-01,14,96.3,single
2021,2021-04-01,82,81.6,field_out
2021,2021-04-01,78,85,field_out
2021,2021-04-01,51,95.2,field_out
2021,2021-04-01,6,89.1,field_error
2021,2021-04-01,61,81.2,field_out
2021,2021-04-01,-6,107.2,grounded_into_double_play
2021,2021-04-01,1,98,field_out
2021,2021-04-01,-3,86.2,force_out
2021,2021-04-01,66,103.2,field_out
2021,2021-04-01,-74,49.1,single
2021,2021-04-01,64,78.8,field_out
2021,2021-04-01,-47,44.9,field_out
2021,2021-04-01,-34,99.2,field_out
2021,2021-04-01,-18,92.2,field_out
2021,2021-04-01,22,90.5,field_out
2021,2021-04-01,2,92,field_out
2021,2021-04-01,-4,75.3,field_out
2021,2021-04-01,37,82.3,field_out
2021,2021-04-01,43,90.3,double_play
2021,2021-04-01,11,103.7,single
2021,2021-04-01,6,106.3,single
2021,2021-04-01,-33,84.6,grounded_into_double_play
2021,2021-04-01,-6,103.6,field_out
2021,2021-04-01,6,101.9,field_out
2021,2021-04-01,53,87.3,field_out
2021,2021-04-01,57,90,field_out
2021,2021-04-01,32,94.4,field_out
2021,2021-04-01,-8,85.2,force_out
2021,2021-04-01,54,101.3,field_out
2021,2021-04-01,21,93.8,field_out
2021,2021-04-01,-21,108.5,force_out
2021,2021-04-01,23,91.2,field_out
2021,2021-04-01,-8,102.5,field_out
2021,2021-04-01,-6,108.3,field_out
2021,2021-04-01,15,94.8,single
2021,2021-04-01,6,114.1,single
2021,2021-04-01,61,78.3,field_out
2021,2021-04-01,46,92.7,field_out
2021,2021-04-01,37,96.1,field_out
2021,2021-04-01,21,88.6,sac_fly
2021,2021-04-01,14,97.1,single
2021,2021-04-01,-33,81.8,fielders_choice_out
2021,2021-04-01,-71,48.5,field_out
2021,2021-04-01,-8,64,field_out
2021,2021-04-01,-17,99.3,field_out
2021,2021-04-01,19,87.7,field_out
2021,2021-04-01,-10,94.8,single
2021,2021-04-01,-14,75.4,field_out
2021,2021-04-01,6,90.9,field_out
2021,2021-04-01,71,90.9,field_out
2021,2021-04-01,11,96.5,single
2021,2021-04-01,43,105.7,field_out
2021,2021-04-01,-7,77.3,force_out
2021,2021-04-01,19,96.1,double_play
2021,2021-04-01,0,102.6,single
2021,2021-04-01,11,106.5,single
2021,2021-04-01,33,101.9,field_out
2021,2021-04-01,13,110.3,double
2021,2021-04-01,9,106.1,single
2021,2021-04-01,43,97.2,sac_fly
2021,2021-04-01,10,102.5,double
2021,2021-04-01,-39,65.6,field_out
2021,2021-04-01,5,74.5,single
2021,2021-04-01,24,85.5,field_out
2021,2021-04-01,-27,70.9,field_out
2021,2021-04-01,-7,94.9,single
2021,2021-04-01,45,99.1,sac_fly
2021,2021-04-01,63,84.5,field_out
2021,2021-04-01,-51,63.5,field_out
2021,2021-04-01,28,97.8,double
2021,2021-04-01,-12,67.8,field_out
2021,2021-04-01,44,83.7,field_out
2021,2021-04-01,40,70.2,field_out
2021,2021-04-01,-32,85.3,field_out
2021,2021-04-01,11,102.4,single
2021,2021-04-01,-44,77.2,field_out
2021,2021-04-01,7,90.3,single
2021,2021-04-01,5,74.6,field_out
2021,2021-04-01,12,102.5,double
2021,2021-04-01,25,101.4,home_run
2021,2021-04-01,13,112.6,single
2021,2021-04-01,60,95.8,field_out
2021,2021-04-01,34,96.5,field_out
2021,2021-04-01,-32,76.1,single
2021,2021-04-01,7,93.4,single
2021,2021-04-01,38,95.3,sac_fly
2021,2021-04-01,-11,97.5,field_out
2021,2021-04-01,18,68.9,field_out
2021,2021-04-01,70,73,field_out
2021,2021-04-01,1,108.6,field_out
2021,2021-04-01,-73,58.8,field_out
2021,2021-04-01,25,83.1,field_out
2021,2021-04-01,18,105.6,triple
2021,2021-04-01,-16,95.9,force_out
2021,2021-04-01,41,91.7,field_out
2021,2021-04-01,10,106.3,single
2021,2021-04-01,20,78.1,single
2021,2021-04-01,8,82.6,single
2021,2021-04-01,-27,84.1,field_out
2021,2021-04-01,54,90,field_out
2021,2021-04-01,23,106.2,home_run
2021,2021-04-01,27,100.5,field_out
2021,2021-04-01,29,106.4,home_run
2021,2021-04-01,10,93.7,single
2021,2021-04-01,53,95.3,field_out
2021,2021-04-01,-5,84,field_out
2021,2021-04-01,-15,80.5,grounded_into_double_play
2021,2021-04-01,33,101.8,home_run
2021,2021-04-01,NA,NA,field_out
2021,2021-04-01,39,69.1,single
2021,2021-04-01,-21,87.4,single
2021,2021-04-01,19,82.5,single
2021,2021-04-01,10,106.3,field_out
2021,2021-04-01,57,102.1,field_out
2021,2021-04-01,23,106.7,single
2021,2021-04-01,58,85.3,field_out
2021,2021-04-01,-2,100.3,grounded_into_double_play
2021,2021-04-01,65,87.8,field_out
2021,2021-04-01,-11,102.2,field_out
2021,2021-04-01,-11,92,field_out
2021,2021-04-01,48,85.2,field_out
2021,2021-04-01,43,99.3,field_out
2021,2021-04-01,15,96.3,field_out
2021,2021-04-01,-7,108.6,force_out
2021,2021-04-01,51,89.3,field_out
2021,2021-04-01,33,93,sac_fly
2021,2021-04-01,-26,99.8,force_out
2021,2021-04-01,28,86.5,field_out
2021,2021-04-01,23,107.7,double
2021,2021-04-01,-23,104,fielders_choice
2021,2021-04-01,31,61.2,field_out
2021,2021-04-01,5,109.1,single
2021,2021-04-01,10,83.4,field_out
2021,2021-04-01,60,91,field_out
2021,2021-04-01,0,103,field_out
2021,2021-04-01,4,79.9,single
2021,2021-04-01,27,80.9,field_out
2021,2021-04-01,65,85.1,field_out
2021,2021-04-01,27,104.5,home_run
2021,2021-04-01,-53,45.7,field_out
2021,2021-04-01,17,61.5,single
2021,2021-04-01,-6,84.8,force_out
2021,2021-04-01,11,95.3,single
2021,2021-04-01,24,101.9,field_out
2021,2021-04-01,43,101.4,field_out
2021,2021-04-01,28,38.8,grounded_into_double_play
2021,2021-04-01,-13,91.3,single
2021,2021-04-01,-7,112.3,field_out
2021,2021-04-01,4,108.7,grounded_into_double_play
2021,2021-04-01,-47,66.9,field_out
2021,2021-04-01,8,58.8,single
2021,2021-04-01,11,107.3,single
2021,2021-04-01,-72,49.1,field_out
2021,2021-04-01,22,91.7,field_out
2021,2021-04-01,62,86.6,field_out
2021,2021-04-01,28,105.3,home_run
2021,2021-04-01,-5,101.6,single
2021,2021-04-01,-69,43.9,field_out
2021,2021-04-01,31,82.8,field_out
2021,2021-04-01,17,89.8,single
2021,2021-04-01,1,100.7,single
2021,2021-04-01,22,70.5,single
2021,2021-04-01,-32,71.9,field_out
2021,2021-04-01,72,94.6,field_out
2021,2021-04-01,9,103.6,single
2021,2021-04-01,2,72.1,field_out
2021,2021-04-01,-14,92.1,force_out
2021,2021-04-01,-11,73.9,field_error
2021,2021-04-01,28,107.6,home_run
2021,2021-04-01,31,106,home_run
2021,2021-04-01,-5,89.4,field_out
2021,2021-04-01,58,98.8,field_out
2021,2021-04-01,-4,109.3,field_out
2021,2021-04-01,7,104.7,single
2021,2021-04-01,-14,101.7,single
2021,2021-04-01,38,91.6,field_out
2021,2021-04-01,-14,68.4,force_out
2021,2021-04-01,41,98.5,field_out
2021,2021-04-01,-30,59.1,field_out
2021,2021-04-01,-48,67.5,single
2021,2021-04-01,-47,60.9,field_out
2021,2021-04-01,29,93.2,field_out
2021,2021-04-01,-74,48.5,fielders_choice
2021,2021-04-01,-9,95,grounded_into_double_play
2021,2021-04-01,-7,97,field_out
2021,2021-04-01,5,91,field_out
2021,2021-04-01,-38,74.9,field_out
2021,2021-04-01,-1,79.4,field_out
2021,2021-04-01,40,96.6,field_out
2021,2021-04-01,48,31.8,field_out
2021,2021-04-01,31,100.6,double
2021,2021-04-01,38,90.8,field_out
2021,2021-04-01,-39,90.5,field_out
2021,2021-04-01,-54,64.3,single
2021,2021-04-01,23,99.8,field_out
2021,2021-04-01,26,110.2,home_run
2021,2021-04-01,25,113.4,home_run
2021,2021-04-01,-36,108.3,field_out
2021,2021-04-01,-76,43.8,sac_bunt
2021,2021-04-01,-9,76.4,field_out
2021,2021-04-01,8,103.2,single
2021,2021-04-01,44,100.8,field_out
2021,2021-04-01,4,79.4,single
2021,2021-04-01,25,92.9,double
2021,2021-04-01,28,91.8,triple
2021,2021-04-01,-25,52,single
2021,2021-04-01,39,94.1,field_out
2021,2021-04-01,2,103.7,single
2021,2021-04-01,36,98.2,field_out
2021,2021-04-01,-10,90.8,field_out
2021,2021-04-01,14,97.8,field_out
2021,2021-04-01,1,82.3,single
2021,2021-04-01,-1,93.3,field_out
2021,2021-04-01,59,74.7,field_out
2021,2021-04-01,3,100.8,single
2021,2021-04-01,34,98.6,field_out
2021,2021-04-01,30,100.8,field_out
2021,2021-04-01,11,112.1,double
2021,2021-04-01,-35,61,field_out
2021,2021-04-01,-17,104,single
2021,2021-04-01,42,103.3,field_out
2021,2021-04-01,47,99.5,field_out
2021,2021-04-01,-12,100.4,grounded_into_double_play
2021,2021-04-01,8,96.3,single
2021,2021-04-01,0,69.9,field_out
2021,2021-04-01,-9,91.8,force_out
2021,2021-04-01,31,94,field_out
2021,2021-04-01,9,82.5,field_out
2021,2021-04-01,-4,102.8,field_out
2021,2021-04-01,-8,89.7,field_out
2021,2021-04-01,-14,60.4,field_out
2021,2021-04-01,-18,89.2,field_out
2021,2021-04-01,38,80.6,double_play
2021,2021-04-01,48,65.4,field_out
2021,2021-04-01,-23,78.6,fielders_choice
2021,2021-04-01,9,89.3,single
2021,2021-04-01,-24,95.3,single
2021,2021-04-01,31,68.2,single
2021,2021-04-01,35,95.7,field_out
2021,2021-04-01,-22,83,single
2021,2021-04-01,34,68.4,single
2021,2021-04-01,-15,77.5,field_out
2021,2021-04-01,-6,74.8,field_out
2021,2021-04-01,11,103.8,double
2021,2021-04-01,44,89.9,field_out
2021,2021-04-01,30,86.9,field_out
2021,2021-04-01,18,100.5,double
2021,2021-04-01,-42,79.1,field_out
2021,2021-04-01,24,86.3,field_out
2021,2021-04-01,8,99.8,single
2021,2021-04-01,33,105.3,home_run
2021,2021-04-01,-7,109.3,field_error
2021,2021-04-01,6,78.5,single
2021,2021-04-01,10,107.7,double
2021,2021-04-01,2,105.6,double
2021,2021-04-01,30,96.9,field_out
2021,2021-04-01,19,107.9,home_run
2021,2021-04-01,-11,107,single
2021,2021-04-01,34,101,field_out
2021,2021-04-01,-9,74.8,fielders_choice
2021,2021-04-01,10,95,single
2021,2021-04-01,-15,95.4,field_out
2021,2021-04-01,-53,56.4,field_out
2021,2021-04-01,17,76.4,single
2021,2021-04-01,-9,83.4,field_out
2021,2021-04-01,-64,55.1,field_out
2021,2021-04-01,18,104.3,single
2021,2021-04-01,-14,96.7,field_out
2021,2021-04-01,16,106.1,double
2021,2021-04-01,62,70.1,field_out
2021,2021-04-01,31,75.6,double
2021,2021-04-01,-1,102.6,field_out
2021,2021-04-01,24,111.4,home_run
2021,2021-04-01,24,79.9,single
2021,2021-04-01,29,103.4,double
2021,2021-04-01,6,82.7,field_out
2021,2021-04-01,4,93.7,single
2021,2021-04-01,10,99,field_out
2021,2021-04-01,19,105.9,home_run
2021,2021-04-01,72,95,field_out
2021,2021-04-01,-19,88,field_out
2021,2021-04-01,35,80.4,field_out
2021,2021-04-01,41,90.1,field_out
2021,2021-04-01,22,49.6,field_out
2021,2021-04-01,-16,65.7,field_out
2021,2021-04-01,15,94.9,triple
2021,2021-04-01,32,98.2,sac_fly
2021,2021-04-01,28,96.4,field_out
2021,2021-04-01,-38,66.2,field_out
2021,2021-04-01,13,96.2,single
2021,2021-04-01,-48,78.5,field_out
2021,2021-04-01,5,94.2,single
2021,2021-04-01,16,103.1,double
2021,2021-04-01,-53,83.9,fielders_choice
2021,2021-04-01,84,85.6,field_out
2021,2021-04-01,-40,80.3,field_out
2021,2021-04-01,-20,67.8,field_out
2021,2021-04-01,-12,92.4,field_out
2021,2021-04-01,9,58.8,double
2021,2021-04-01,15,110.9,double
2021,2021-04-01,-39,66,field_out
2021,2021-04-01,-7,106.2,field_error
2021,2021-04-01,42,83.8,field_out
2021,2021-04-01,-21,103.4,field_out
2021,2021-04-01,-6,90.9,single
2021,2021-04-01,0,85.4,single
2021,2021-04-01,-10,90.4,field_out
2021,2021-04-01,68,90.6,field_out
2021,2021-04-01,45,89.6,field_out
2021,2021-04-01,-36,88.9,field_out
2021,2021-04-01,75,88.8,field_out
2021,2021-04-01,-9,78.2,field_out
2021,2021-04-01,12,99.8,single
2021,2021-04-01,42,85.1,field_out
2021,2021-04-01,0,102.2,single
2021,2021-04-01,6,96.8,field_out
2021,2021-04-01,74,98.7,field_out
2021,2021-04-01,-18,99.2,single
2021,2021-04-01,81,90.1,field_out
2021,2021-04-01,20,97.4,field_out
2021,2021-04-01,11,102.5,single
2021,2021-04-01,48,95.6,field_out
2021,2021-04-01,18,105.1,double
2021,2021-04-01,-36,87.6,field_out
2021,2021-04-01,-1,99.9,field_out
2021,2021-04-01,40,92,field_out
2021,2021-04-01,8,109.7,single
2021,2021-04-01,5,75.2,field_out
2021,2021-04-01,25,106.9,home_run
2021,2021-04-01,41,101.6,field_out
2021,2021-04-01,24,82.3,sac_fly
2021,2021-04-01,10,99.7,double
2021,2021-04-01,52,89,field_out
2021,2021-04-01,-33,77.1,field_out
2021,2021-04-01,10,89.1,field_out
2021,2021-04-01,11,102.4,single
2021,2021-04-01,41,91.7,field_out
2021,2021-04-01,-47,56.6,single
2021,2021-04-01,33,83.2,field_out
2021,2021-04-01,12,95.4,single
2021,2021-04-01,-17,74.9,field_out
2021,2021-04-01,-3,75.5,grounded_into_double_play
2021,2021-04-01,35,102.5,field_out
2021,2021-04-01,38,97,field_out
2021,2021-04-02,-5,79.8,grounded_into_double_play
2021,2021-04-02,38,98.7,field_out
2021,2021-04-02,68,83.6,field_out
2021,2021-04-02,20,100.9,double
2021,2021-04-02,23,102.6,field_out
2021,2021-04-02,30,95.3,home_run
2021,2021-04-02,9,99,field_out
2021,2021-04-02,38,84.6,field_out
2021,2021-04-02,45,77.3,field_out
2021,2021-04-02,74,65.6,field_out
2021,2021-04-02,3,98.5,single
2021,2021-04-02,-10,77.4,single
2021,2021-04-02,1,88.1,field_out
2021,2021-04-02,16,106,field_out
2021,2021-04-02,-59,66.6,field_out
2021,2021-04-02,26,103.1,home_run
2021,2021-04-02,58,81.7,field_out
2021,2021-04-02,28,97.5,home_run
2021,2021-04-02,2,80.8,single
2021,2021-04-02,12,108.2,double
2021,2021-04-02,13,107.4,single
2021,2021-04-02,29,99.4,double
2021,2021-04-02,8,87.1,double_play
2021,2021-04-02,64,81.7,field_out
2021,2021-04-02,10,94.2,double
2021,2021-04-02,9,101.8,force_out
2021,2021-04-02,-19,69.3,single
2021,2021-04-02,36,89.5,field_out
2021,2021-04-02,13,75.6,field_out
2021,2021-04-02,-2,100.7,single
2021,2021-04-02,16,87.9,single
2021,2021-04-02,-16,76.6,grounded_into_double_play
2021,2021-04-02,-7,42.1,single
2021,2021-04-02,24,97.7,field_out
2021,2021-04-02,-26,75.5,field_out
2021,2021-04-02,0,94.4,single
2021,2021-04-02,-3,107.4,single
2021,2021-04-02,-71,26.8,field_out
2021,2021-04-02,17,87.6,single
2021,2021-04-02,79,73.5,field_out
2021,2021-04-02,39,61.8,field_out
2021,2021-04-02,49,93.1,sac_fly
2021,2021-04-02,-18,95.1,field_out
2021,2021-04-02,-2,73.6,single
2021,2021-04-02,29,92.9,field_out
2021,2021-04-02,43,71.6,field_out
2021,2021-04-02,14,96.1,single
2021,2021-04-02,-11,92.7,double
2021,2021-04-02,37,92.3,field_out
2021,2021-04-02,33,85.9,field_out
2021,2021-04-02,36,103.3,field_out
