game_year,Game_Date,launch_angle,launch_speed,events
2022,2022-04-07,65,82.8,field_out
2022,2022-04-07,32,69.7,single
2022,2022-04-07,9,95.9,single
2022,2022-04-07,6,113,field_out
2022,2022-04-07,-42,63.9,single
2022,2022-04-07,64,92.4,field_out
2022,2022-04-07,34,55.7,field_out
2022,2022-04-07,-12,99,single
2022,2022-04-07,22,92.7,field_out
2022,2022-04-07,25,96.2,field_out
2022,2022-04-07,7,82.5,field_out
2022,2022-04-07,-40,103.7,field_out
2022,2022-04-07,-4,81.2,grounded_into_double_play
2022,2022-04-07,15,80.5,single
2022,2022-04-07,11,106.5,single
2022,2022-04-07,27,91.9,field_out
2022,2022-04-07,39,80.5,field_out
2022,2022-04-07,0,81.3,field_out
2022,2022-04-07,42,81.5,field_out
2022,2022-04-07,17,105,field_out
2022,2022-04-07,-2,95.4,field_out
2022,2022-04-07,-29,82.5,field_out
2022,2022-04-07,35,83,field_out
2022,2022-04-07,21,100.1,field_out
2022,2022-04-07,-29,51.7,single
2022,2022-04-07,19,105.3,home_run
2022,2022-04-07,20,102.5,double
2022,2022-04-07,33,99.9,field_out
2022,2022-04-07,25,97.7,double
2022,2022-04-07,73,67.6,field_out
2022,2022-04-07,-18,93.9,field_error
2022,2022-04-07,-1,94.7,single
2022,2022-04-07,6,69.7,field_out
2022,2022-04-07,61,76.4,field_out
2022,2022-04-07,-4,94.6,grounded_into_double_play
2022,2022-04-07,54,85.6,field_out
2022,2022-04-07,28,91.7,field_out
2022,2022-04-07,43,94,sac_fly
2022,2022-04-07,19,91.3,single
2022,2022-04-07,11,96.9,single
2022,2022-04-07,-17,66.2,field_out
2022,2022-04-07,-4,76.8,force_out
2022,2022-04-07,70,90.9,field_out
2022,2022-04-07,9,65,force_out
2022,2022-04-07,23,101.9,field_out
2022,2022-04-07,22,97,field_out
2022,2022-04-07,8,52.8,field_out
2022,2022-04-07,12,82.9,single
2022,2022-04-07,11,72.4,field_out
2022,2022-04-07,31,74.7,field_out
2022,2022-04-07,54,98,field_out
2022,2022-04-07,-29,60.2,field_out
2022,2022-04-07,-33,48,single
2022,2022-04-07,-34,62.8,field_out
2022,2022-04-07,19,101.6,double
2022,2022-04-07,41,106.6,double
2022,2022-04-07,-73,64.3,field_out
2022,2022-04-07,70,88.2,field_out
2022,2022-04-07,48,88.7,field_out
2022,2022-04-07,34,54.1,single
2022,2022-04-07,7,77.3,grounded_into_double_play
2022,2022-04-07,-8,88.2,force_out
2022,2022-04-07,51,89.6,field_out
2022,2022-04-07,-9,90.6,single
2022,2022-04-07,29,103.8,field_out
2022,2022-04-07,29,102.2,field_out
2022,2022-04-07,-20,93,field_out
2022,2022-04-07,7,81.6,single
2022,2022-04-07,-7,97,field_error
2022,2022-04-07,27,80.4,single
2022,2022-04-07,40,100.5,field_out
2022,2022-04-07,-49,77.8,field_out
2022,2022-04-07,30,102.5,field_out
2022,2022-04-07,-15,97.7,field_out
2022,2022-04-07,38,102.1,field_out
2022,2022-04-07,-46,70,field_out
2022,2022-04-07,15,89.9,single
2022,2022-04-07,28,92,field_out
2022,2022-04-07,22,84.3,single
2022,2022-04-07,12,91.2,single
2022,2022-04-07,30,104.6,home_run
2022,2022-04-07,15,58.6,field_out
2022,2022-04-07,40,86.7,field_out
2022,2022-04-07,6,104.5,field_out
2022,2022-04-07,7,89.5,grounded_into_double_play
2022,2022-04-07,14,89.3,double
2022,2022-04-07,56,82.2,field_out
2022,2022-04-07,12,96.9,single
2022,2022-04-07,-14,107.3,force_out
2022,2022-04-07,16,97.7,sac_fly
2022,2022-04-07,71,94.3,field_out
2022,2022-04-07,8,100.3,field_out
2022,2022-04-07,-3,105.7,field_out
2022,2022-04-07,-21,72.2,field_out
2022,2022-04-07,21,105.3,double
2022,2022-04-07,-8,97.1,field_out
2022,2022-04-07,10,104.2,single
2022,2022-04-07,-7,98.1,single
2022,2022-04-07,-26,48.6,force_out
2022,2022-04-07,-20,82.5,field_out
2022,2022-04-07,18,78.4,single
2022,2022-04-07,-2,103,single
2022,2022-04-07,28,82,field_out
2022,2022-04-07,32,98.9,field_out
2022,2022-04-07,8,106.7,field_out
2022,2022-04-07,-29,92.6,field_out
2022,2022-04-07,8,66.2,field_out
2022,2022-04-07,-10,87.4,grounded_into_double_play
2022,2022-04-07,-12,90.5,field_out
2022,2022-04-07,26,90.3,double
2022,2022-04-07,-35,66.3,field_out
2022,2022-04-07,35,95.4,field_out
2022,2022-04-07,-15,88.6,force_out
2022,2022-04-07,-56,75.4,field_out
2022,2022-04-07,-59,77.9,single
2022,2022-04-07,10,107.2,single
2022,2022-04-07,16,94.9,double
2022,2022-04-07,7,90.9,single
2022,2022-04-07,-20,25,sac_bunt
2022,2022-04-07,-6,93.2,fielders_choice
2022,2022-04-07,21,67.1,single
2022,2022-04-07,27,65.2,single
2022,2022-04-07,-32,95.6,field_out
2022,2022-04-07,19,103.7,field_out
2022,2022-04-07,-40,36.1,sac_bunt
2022,2022-04-07,-26,93.8,field_out
2022,2022-04-07,49,92.8,field_out
2022,2022-04-07,15,85.6,single
2022,2022-04-07,-53,75,single
2022,2022-04-07,-67,65.4,force_out
2022,2022-04-07,-15,91.2,field_out
2022,2022-04-07,-25,103.2,grounded_into_double_play
2022,2022-04-07,-62,73.8,field_out
2022,2022-04-07,39,89.2,field_out
2022,2022-04-07,-8,91.1,field_error
2022,2022-04-07,23,93.1,field_out
2022,2022-04-07,-41,51.6,field_out
2022,2022-04-07,73,78.7,field_out
2022,2022-04-07,-44,55.3,field_out
2022,2022-04-07,29,94.7,double
2022,2022-04-07,19,100.8,single
2022,2022-04-07,75,70.9,field_out
2022,2022-04-07,52,88.4,field_out
2022,2022-04-07,49,98.5,field_out
2022,2022-04-07,0,83.2,field_out
2022,2022-04-07,-14,93.5,field_out
2022,2022-04-07,65,69.1,field_out
2022,2022-04-07,0,103.1,single
2022,2022-04-07,13,93.7,single
2022,2022-04-07,4,85.8,field_out
2022,2022-04-07,-9,93.5,single
2022,2022-04-07,-9,91.7,field_out
2022,2022-04-07,-2,96.7,force_out
2022,2022-04-07,15,98.2,single
2022,2022-04-07,35,99.6,field_out
2022,2022-04-07,16,78.7,double
2022,2022-04-07,30,79.7,field_out
2022,2022-04-07,67,79.5,field_out
2022,2022-04-07,-85,36.6,force_out
2022,2022-04-07,-8,99.1,force_out
2022,2022-04-07,18,95.8,field_out
2022,2022-04-07,11,107.8,single
2022,2022-04-07,8,98.2,single
2022,2022-04-07,-11,103,field_out
2022,2022-04-07,1,97,field_out
2022,2022-04-07,14,51.2,grounded_into_double_play
2022,2022-04-07,32,83.5,field_out
2022,2022-04-07,-18,88.3,grounded_into_double_play
2022,2022-04-07,48,72.4,field_out
2022,2022-04-07,49,82.6,field_out
2022,2022-04-07,71,83.2,single
2022,2022-04-07,20,89.5,field_out
2022,2022-04-07,36,94,sac_fly
2022,2022-04-07,33,84.2,field_out
2022,2022-04-07,64,81.5,field_out
2022,2022-04-07,37,84.6,field_out
2022,2022-04-07,15,97.8,field_out
2022,2022-04-07,-22,75.7,field_out
2022,2022-04-07,44,99.2,field_out
2022,2022-04-07,7,104.4,single
2022,2022-04-07,-9,91.5,force_out
2022,2022-04-07,35,64.5,field_out
2022,2022-04-07,30,98.3,field_out
2022,2022-04-07,22,97.4,field_out
2022,2022-04-07,6,93.5,single
2022,2022-04-07,39,95.4,double
2022,2022-04-07,14,106.1,field_out
2022,2022-04-07,-19,98.8,force_out
2022,2022-04-07,-31,94.3,field_out
2022,2022-04-07,49,97.2,field_out
2022,2022-04-07,25,79.5,field_out
2022,2022-04-07,-22,59.6,grounded_into_double_play
2022,2022-04-07,32,93.6,field_out
2022,2022-04-07,17,93.6,field_out
2022,2022-04-07,6,48.5,field_out
2022,2022-04-07,3,89.5,field_out
2022,2022-04-07,66,96.2,field_out
2022,2022-04-07,19,95.5,single
2022,2022-04-07,22,104.8,home_run
2022,2022-04-07,-6,103.9,field_out
2022,2022-04-07,10,105.3,single
2022,2022-04-07,41,80.6,field_out
2022,2022-04-07,14,95.3,triple
2022,2022-04-07,65,81,field_out
2022,2022-04-07,4,77.3,single
2022,2022-04-07,13,104.2,double
2022,2022-04-07,-10,85.4,single
2022,2022-04-07,43,86.8,sac_fly
2022,2022-04-07,21,106.6,double
2022,2022-04-07,64,62.4,field_out
2022,2022-04-07,32,99.5,field_out
2022,2022-04-07,-31,78.4,force_out
2022,2022-04-07,19,63.1,field_out
2022,2022-04-07,-3,100.5,field_out
2022,2022-04-07,36,98.8,field_out
2022,2022-04-07,53,90.1,field_out
2022,2022-04-07,63,96.1,field_out
2022,2022-04-07,-30,77.3,force_out
2022,2022-04-07,-17,89.3,field_out
2022,2022-04-07,-15,69.8,force_out
2022,2022-04-07,3,80.1,field_out
2022,2022-04-07,32,107.6,home_run
2022,2022-04-07,10,92.9,single
2022,2022-04-07,-34,80.7,force_out
2022,2022-04-07,-39,39.7,field_out
2022,2022-04-07,-5,64.7,field_out
2022,2022-04-07,-42,55.3,field_out
2022,2022-04-07,-44,78,field_out
2022,2022-04-07,-4,89.5,field_out
2022,2022-04-07,25,90.4,field_out
2022,2022-04-07,37,101,field_out
2022,2022-04-07,-50,42.8,field_out
2022,2022-04-07,-9,88.9,single
2022,2022-04-07,-40,75.4,field_out
2022,2022-04-07,8,105.2,double
2022,2022-04-07,37,97.7,double
2022,2022-04-07,-36,53.7,field_out
2022,2022-04-07,-5,94.9,field_out
2022,2022-04-07,43,93.9,field_out
2022,2022-04-07,-21,65.4,field_error
2022,2022-04-07,42,81.2,field_out
2022,2022-04-07,24,103.1,double
2022,2022-04-07,33,78,field_out
2022,2022-04-07,-26,80.2,grounded_into_double_play
2022,2022-04-07,53,88.1,field_out
2022,2022-04-07,0,91.7,single
2022,2022-04-07,-50,91.2,field_out
2022,2022-04-07,6,105.8,single
2022,2022-04-07,1,96.8,single
2022,2022-04-07,-14,100.5,grounded_into_double_play
2022,2022-04-07,-13,101.8,grounded_into_double_play
2022,2022-04-07,38,101.9,field_out
2022,2022-04-07,25,95.8,field_out
2022,2022-04-07,46,105.1,field_out
2022,2022-04-07,2,91.7,grounded_into_double_play
2022,2022-04-07,35,90,field_out
2022,2022-04-07,69,94.4,field_out
2022,2022-04-07,-11,97.1,field_out
2022,2022-04-07,36,89.6,field_out
2022,2022-04-07,-8,87.9,force_out
2022,2022-04-07,69,90.9,field_out
2022,2022-04-07,42,93.4,field_out
2022,2022-04-07,4,98.9,grounded_into_double_play
2022,2022-04-07,7,105.9,double
2022,2022-04-07,37,107.5,field_out
2022,2022-04-07,60,74.4,field_out
2022,2022-04-07,41,96.5,field_out
2022,2022-04-07,-28,78.6,field_out
2022,2022-04-07,18,99.6,field_out
2022,2022-04-07,2,73.4,force_out
2022,2022-04-07,15,70,single
2022,2022-04-07,73,72.3,field_out
2022,2022-04-07,13,73.3,single
2022,2022-04-07,-11,73.6,field_out
2022,2022-04-07,52,74,field_out
2022,2022-04-07,-3,88.7,field_out
2022,2022-04-07,23,68.5,single
2022,2022-04-07,42,98.3,field_out
2022,2022-04-07,15,91.2,single
2022,2022-04-07,-3,110.4,field_out
2022,2022-04-07,29,95.8,home_run
2022,2022-04-07,12,90.5,single
2022,2022-04-07,35,93.4,field_out
2022,2022-04-07,20,112.6,home_run
2022,2022-04-07,20,58.7,single
2022,2022-04-07,20,101,double
2022,2022-04-07,-6,71,grounded_into_double_play
2022,2022-04-07,7,106.7,single
2022,2022-04-07,28,111,home_run
2022,2022-04-07,18,100.8,sac_fly
2022,2022-04-07,-15,79.1,field_out
2022,2022-04-07,49,85.5,sac_fly
2022,2022-04-07,1,94.2,single
2022,2022-04-07,19,89.8,single
2022,2022-04-07,34,96.8,field_out
2022,2022-04-07,-7,98.1,grounded_into_double_play
2022,2022-04-07,30,96.2,field_out
2022,2022-04-07,26,106.7,home_run
2022,2022-04-07,36,94.9,field_out
2022,2022-04-07,67,87.2,field_out
2022,2022-04-07,-20,81.5,field_out
2022,2022-04-07,40,84.7,field_out
2022,2022-04-07,19,80.9,single
2022,2022-04-07,-27,85.6,field_out
2022,2022-04-07,6,105.7,field_out
2022,2022-04-07,-25,86.5,field_out
2022,2022-04-07,-32,71.6,field_out
2022,2022-04-07,-1,73.4,force_out
2022,2022-04-07,-10,75.3,field_out
2022,2022-04-07,-22,98.9,grounded_into_double_play
2022,2022-04-07,81,83.1,field_out
2022,2022-04-07,4,78.3,field_out
2022,2022-04-07,17,102,field_out
2022,2022-04-07,-70,44.7,field_out
2022,2022-04-07,59,88.8,double
2022,2022-04-07,17,94.3,field_out
2022,2022-04-07,37,96.7,field_out
2022,2022-04-07,21,101.8,double
2022,2022-04-07,0,88,single
2022,2022-04-07,34,86.9,field_out
2022,2022-04-07,-1,100.2,single
2022,2022-04-07,1,86.8,double
2022,2022-04-07,34,98.8,home_run
2022,2022-04-07,23,99.2,field_out
2022,2022-04-07,21,53.9,field_out
2022,2022-04-07,27,70.9,single
2022,2022-04-07,-53,88.7,field_out
2022,2022-04-07,37,97.1,home_run
2022,2022-04-07,-8,103.8,field_out
2022,2022-04-07,72,86.7,field_out
2022,2022-04-16,63,93.2,field_out
2022,2022-04-16,14,107.9,single
2022,2022-04-16,9,102.3,single
2022,2022-04-16,-2,101.8,field_out
2022,2022-04-16,-78,NA,field_out
2022,2022-04-16,40,96.1,field_out
2022,2022-04-16,-14,88,field_out
2022,2022-04-16,16,94,single
2022,2022-04-16,35,86.3,field_out
2022,2022-04-16,80,77.6,field_out
2022,2022-04-16,-14,82.9,grounded_into_double_play
2022,2022-04-16,32,103.1,double
2022,2022-04-16,NA,NA,field_out
2022,2022-04-16,-2,99.3,grounded_into_double_play
2022,2022-04-16,-29,93.8,field_out
2022,2022-04-16,42,95.3,field_out
2022,2022-04-16,34,92.8,field_out
2022,2022-04-16,12,80.4,single
2022,2022-04-16,0,87.6,single
2022,2022-04-16,0,82.6,field_out
2022,2022-04-16,31,97.6,field_out
2022,2022-04-16,22,108.4,home_run
2022,2022-04-16,-3,107.8,field_out
2022,2022-04-16,-20,22,field_out
2022,2022-04-16,-11,91.3,field_out
2022,2022-04-16,10,90.9,field_out
2022,2022-04-16,-6,89.3,grounded_into_double_play
2022,2022-04-16,-34,84.6,field_out
2022,2022-04-16,11,98.6,double
2022,2022-04-16,-6,100,single
2022,2022-04-16,29,68.1,single
2022,2022-04-16,25,106.7,home_run
2022,2022-04-16,-64,67,field_out
2022,2022-04-16,18,100.9,field_out
2022,2022-04-16,26,103.8,home_run
2022,2022-04-16,-17,99.2,grounded_into_double_play
2022,2022-04-16,-13,82.2,field_out
2022,2022-04-16,35,106.6,double
2022,2022-04-16,22,90.7,field_out
2022,2022-04-16,-2,103.5,field_out
2022,2022-04-16,9,88.4,field_out
2022,2022-04-16,-24,70.6,field_out
2022,2022-04-16,-19,90.1,field_out
2022,2022-04-16,-2,100.9,single
2022,2022-04-16,34,79,sac_fly
2022,2022-04-16,18,97.9,field_out
2022,2022-04-16,47,87.6,field_out
2022,2022-04-16,14,87.4,single
2022,2022-04-16,27,90.7,field_out
2022,2022-04-16,19,88.6,field_out
2022,2022-04-16,31,103.6,field_out
2022,2022-04-16,11,102,single
2022,2022-04-16,26,99.8,home_run
2022,2022-04-16,-26,95.8,field_out
2022,2022-04-16,-7,93.9,field_out
2022,2022-04-16,15,99.9,field_out
2022,2022-04-16,62,78.8,field_out
2022,2022-04-16,-6,83.9,field_out
2022,2022-04-16,30,103.2,field_out
2022,2022-04-16,67,88.8,field_out
2022,2022-04-16,34,111.6,home_run
2022,2022-04-16,-40,65.4,field_out
2022,2022-04-16,34,98.3,double
2022,2022-04-16,6,104.1,single
2022,2022-04-16,-2,67.7,field_out
2022,2022-04-16,27,95.3,field_out
2022,2022-04-16,18,97.9,single
2022,2022-04-16,47,102.2,field_out
2022,2022-04-16,3,70,grounded_into_double_play
2022,2022-04-16,7,103.1,single
2022,2022-04-16,-25,72.2,field_out
2022,2022-04-16,20,105,field_out
2022,2022-04-16,43,93.7,field_out
2022,2022-04-16,26,102,double
2022,2022-04-16,40,83.9,field_out
2022,2022-04-16,6,81.3,single
2022,2022-04-16,11,89.1,single
2022,2022-04-16,42,84.3,field_out
2022,2022-04-16,40,86.6,field_out
2022,2022-04-16,56,94,field_out
2022,2022-04-16,50,98,field_out
2022,2022-04-16,70,72.7,field_out
2022,2022-04-16,24,101.5,field_out
2022,2022-04-16,19,103.5,double
2022,2022-04-16,63,71.6,field_out
2022,2022-04-16,31,97,field_out
2022,2022-04-16,14,99.8,double
2022,2022-04-16,-22,73.6,field_out
2022,2022-04-16,37,78.7,field_out
2022,2022-04-16,-21,67,single
2022,2022-04-16,2,70.4,grounded_into_double_play
2022,2022-04-16,26,101.4,field_out
2022,2022-04-16,-14,105.8,field_out
2022,2022-04-16,46,102.1,field_out
2022,2022-04-16,11,102.2,single
2022,2022-04-16,-4,104.9,grounded_into_double_play
2022,2022-04-16,18,101.3,field_out
2022,2022-04-16,-19,72.7,field_out
2022,2022-04-16,22,78.6,double
2022,2022-04-16,31,88,field_out
2022,2022-04-16,8,104.6,field_out
2022,2022-04-16,25,93.3,field_out
2022,2022-04-16,-3,103.3,double
2022,2022-04-16,11,96.6,field_out
2022,2022-04-16,-36,83.9,field_out
2022,2022-04-16,21,92,field_out
2022,2022-04-16,27,103.6,home_run
2022,2022-04-16,41,84.6,field_out
2022,2022-04-16,-38,86.5,field_out
2022,2022-04-16,8,96.2,single
2022,2022-04-16,26,74.2,single
2022,2022-04-16,15,106.9,field_out
2022,2022-04-16,4,102.8,single
2022,2022-04-16,65,74.7,field_out
2022,2022-04-16,5,110,single
2022,2022-04-16,24,93.4,double
2022,2022-04-16,9,94,field_out
2022,2022-04-16,-13,74.5,field_out
2022,2022-04-16,38,90,field_out
2022,2022-04-16,0,79.9,grounded_into_double_play
2022,2022-04-16,47,96.5,field_out
2022,2022-04-16,1,105.4,single
2022,2022-04-16,18,103.7,field_out
2022,2022-04-16,-13,95.2,single
2022,2022-04-16,41,69.9,single
2022,2022-04-16,-21,83.1,field_out
2022,2022-04-16,27,101.5,field_out
2022,2022-04-16,40,90.5,field_out
2022,2022-04-16,23,103.6,sac_fly
2022,2022-04-16,68,81.5,field_out
2022,2022-04-16,57,85.2,field_out
2022,2022-04-16,27,50.7,force_out
2022,2022-04-16,-26,61.6,field_out
2022,2022-04-16,-27,78.5,field_out
2022,2022-04-16,21,81.6,field_out
2022,2022-04-16,-25,73.9,grounded_into_double_play
2022,2022-04-16,33,89.6,field_out
2022,2022-04-16,40,77.9,field_out
2022,2022-04-16,48,91.3,field_out
2022,2022-04-16,2,102.7,field_out
2022,2022-04-16,-28,74.4,force_out
2022,2022-04-16,-16,71.5,field_out
2022,2022-04-16,14,78.9,single
2022,2022-04-16,30,110.9,home_run
2022,2022-04-16,52,87.3,field_out
2022,2022-04-16,54,103.8,field_out
2022,2022-04-16,-27,82.1,field_out
2022,2022-04-16,-19,84.6,grounded_into_double_play
2022,2022-04-16,32,107.6,home_run
2022,2022-04-16,3,97.6,field_out
2022,2022-04-16,18,66.6,field_out
2022,2022-04-16,-41,74.1,field_out
2022,2022-04-16,-20,91,force_out
2022,2022-04-16,-15,86.6,field_out
2022,2022-04-16,-6,100,field_out
2022,2022-04-16,-6,104.6,single
2022,2022-04-16,11,103.3,single
2022,2022-04-16,-57,58.8,single
2022,2022-04-16,73,75.3,field_out
2022,2022-04-16,55,92.2,field_out
2022,2022-04-16,23,105.4,double
2022,2022-04-16,50,64.6,field_out
2022,2022-04-16,-18,78.2,field_out
2022,2022-04-16,16,86.4,single
2022,2022-04-16,-3,85.5,field_out
2022,2022-04-16,10,77,field_out
2022,2022-04-16,1,82.7,field_out
2022,2022-04-16,-16,98.7,field_out
2022,2022-04-16,-58,54.4,field_out
2022,2022-04-16,1,105.2,single
2022,2022-04-16,27,87.5,field_out
2022,2022-04-16,15,89.9,single
2022,2022-04-16,-19,99.8,field_out
2022,2022-04-16,7,93.5,single
2022,2022-04-16,22,74.4,single
2022,2022-04-16,17,93.7,double
2022,2022-04-16,-52,69.8,field_out
2022,2022-04-16,13,101.8,single
2022,2022-04-16,14,107.1,double
2022,2022-04-16,39,76.4,field_out
2022,2022-04-16,6,65.6,field_out
2022,2022-04-16,-7,84.3,field_out
2022,2022-04-16,4,85.9,single
2022,2022-04-16,27,92.9,field_out
2022,2022-04-16,-7,100.8,field_out
2022,2022-04-16,-11,53.6,field_out
2022,2022-04-16,58,79.8,field_out
2022,2022-04-16,10,93.6,double
2022,2022-04-16,13,61.1,field_out
2022,2022-04-16,-2,107,single
2022,2022-04-16,73,80.3,field_out
2022,2022-04-16,17,104.6,field_out
2022,2022-04-16,-28,90.8,field_error
2022,2022-04-16,-4,97.9,field_out
2022,2022-04-16,7,72.2,field_out
2022,2022-04-16,25,114,home_run
2022,2022-04-16,-14,80.6,field_out
2022,2022-04-16,23,104.6,double
2022,2022-04-16,29,107,home_run
2022,2022-04-16,-5,93.2,field_out
2022,2022-04-16,27,97.6,field_out
2022,2022-04-16,56,92.1,field_out
2022,2022-04-16,-21,86.2,force_out
2022,2022-04-16,-31,62.5,field_out
2022,2022-04-16,16,96,field_out
2022,2022-04-16,-1,77.9,single
2022,2022-04-16,49,96.1,field_out
2022,2022-04-16,22,88.4,field_out
2022,2022-04-16,32,84.3,field_out
2022,2022-04-16,-6,96.2,force_out
2022,2022-04-16,29,33.7,field_out
2022,2022-04-16,56,82.8,field_out
2022,2022-04-16,-19,34.4,sac_bunt
2022,2022-04-16,22,102,field_out
2022,2022-04-16,8,102.1,single
2022,2022-04-16,21,101,triple
2022,2022-04-16,57,73,field_out
2022,2022-04-16,6,107.7,field_out
2022,2022-04-16,-29,85,field_out
2022,2022-04-16,21,70.7,single
2022,2022-04-16,11,110.3,single
2022,2022-04-16,-4,88.9,field_out
2022,2022-04-16,-16,94,field_out
2022,2022-04-16,4,83.3,field_out
2022,2022-04-16,-20,48.1,single
2022,2022-04-16,14,79.1,single
2022,2022-04-16,31,98.7,field_out
2022,2022-04-16,72,63.3,field_out
2022,2022-04-16,-4,96.7,field_out
2022,2022-04-16,0,103.5,single
2022,2022-04-16,-16,93.8,field_out
2022,2022-04-16,6,95.6,single
2022,2022-04-16,-61,62.2,field_out
2022,2022-04-16,-53,28.2,sac_bunt
2022,2022-04-16,41,91.9,field_out
2022,2022-04-16,11,86.5,single
2022,2022-04-16,-22,78.7,field_out
2022,2022-04-16,10,80.9,field_out
2022,2022-04-16,-5,102.4,grounded_into_double_play
2022,2022-04-16,16,88,single
2022,2022-04-16,-67,70.2,field_out
2022,2022-04-16,47,95.3,field_out
2022,2022-04-16,17,104.4,double
2022,2022-04-16,-27,85.9,field_out
2022,2022-04-16,25,86.9,field_out
2022,2022-04-16,-3,85.5,field_out
2022,2022-04-16,38,101.1,home_run
2022,2022-04-16,20,93.6,field_out
2022,2022-04-16,-57,49.9,field_out
2022,2022-04-16,59,85.3,field_out
2022,2022-04-16,-12,88.9,field_out
2022,2022-04-16,10,76.9,field_out
2022,2022-04-16,-5,93.6,field_out
2022,2022-04-16,32,88.3,field_out
2022,2022-04-16,8,106.5,single
2022,2022-04-16,12,97.3,double
2022,2022-04-16,44,98,field_out
2022,2022-04-16,26,94.9,field_out
2022,2022-04-16,8,85.5,field_out
2022,2022-04-16,28,104.1,field_out
2022,2022-04-16,-51,67.9,field_out
2022,2022-04-16,7,92.6,single
2022,2022-04-16,59,84.2,field_out
2022,2022-04-16,4,101.3,force_out
2022,2022-04-16,51,95.4,field_out
2022,2022-04-16,-1,87,single
2022,2022-04-16,1,98.8,field_out
2022,2022-04-16,8,105.9,field_out
2022,2022-04-16,73,98,field_out
2022,2022-04-16,25,97.8,field_out
2022,2022-04-16,50,76.1,field_out
2022,2022-04-16,37,99.4,field_out
2022,2022-04-16,18,98.1,sac_fly
2022,2022-04-16,-19,20.4,sac_bunt
2022,2022-04-16,-23,99.8,force_out
2022,2022-04-16,9,83.7,field_out
2022,2022-04-16,44,80.6,field_out
2022,2022-04-16,36,81.4,field_out
2022,2022-04-16,-8,104.8,field_out
2022,2022-04-16,34,94.8,field_out
2022,2022-04-16,-12,77.5,field_out
2022,2022-04-16,-16,92.3,field_out
2022,2022-04-16,39,95.1,field_out
2022,2022-04-16,1,100.9,field_out
2022,2022-04-16,43,89.6,field_out
2022,2022-04-16,32,97.2,field_out
2022,2022-04-16,15,89.9,single
2022,2022-04-16,10,109,single
2022,2022-04-16,21,95.4,double
2022,2022-04-16,-10,68.8,field_out
2022,2022-04-16,-11,65.5,field_out
2022,2022-04-16,-23,101.2,field_out
2022,2022-04-16,11,107.7,single
2022,2022-04-16,67,89.9,field_out
2022,2022-04-16,24,107.6,home_run
2022,2022-04-16,6,104.5,single
2022,2022-04-16,6,88.7,single
2022,2022-04-16,-15,84.4,fielders_choice_out
2022,2022-04-16,33,93.1,field_out
2022,2022-04-16,-4,107.8,single
2022,2022-04-16,30,102.4,field_out
2022,2022-04-16,1,75.8,field_out
2022,2022-04-16,-35,93.2,field_out
2022,2022-04-16,44,95.5,field_out
2022,2022-04-16,-60,47.1,field_out
2022,2022-04-16,-5,96.2,field_out
2022,2022-04-16,35,87.8,field_out
2022,2022-04-16,-2,75.4,field_out
2022,2022-04-16,23,78.2,single
2022,2022-04-16,-6,84.7,field_out
2022,2022-04-16,64,87.8,field_out
2022,2022-04-16,-14,93.5,field_out
2022,2022-04-16,88,85.3,field_out
2022,2022-04-16,-7,99,field_out
2022,2022-04-16,11,85.1,field_out
2022,2022-04-16,55,95.9,field_out
2022,2022-04-16,3,102.9,single
2022,2022-04-16,46,89.7,field_out
2022,2022-04-16,8,83.8,double
2022,2022-04-16,46,75.6,field_out
2022,2022-04-16,-35,85.3,single
2022,2022-04-16,30,98.3,field_out
2022,2022-04-16,-28,79.3,force_out
2022,2022-04-16,19,102.1,sac_fly
2022,2022-04-16,78,75.7,field_out
2022,2022-04-16,-14,90.8,field_out
2022,2022-04-16,4,90.5,single
2022,2022-04-16,2,103,field_out
2022,2022-04-16,16,80.2,single
2022,2022-04-16,41,92.3,field_out
2022,2022-04-16,-33,80.5,single
2022,2022-04-16,20,84.5,single
2022,2022-04-16,-6,64.1,field_out
2022,2022-04-16,8,102,single
2022,2022-04-16,18,95.1,single
2022,2022-04-16,50,95.7,field_out
2022,2022-04-16,-5,97.7,force_out
2022,2022-04-16,3,100.3,field_out
2022,2022-04-16,-13,83.5,field_out
2022,2022-04-16,11,90.1,single
2022,2022-04-16,30,89.3,double
2022,2022-04-16,21,107.8,double
2022,2022-04-16,17,74.4,field_out
2022,2022-04-16,11,95.4,double
2022,2022-04-16,31,57.5,single
2022,2022-04-16,64,53.5,field_out
2022,2022-04-16,20,106.7,field_out
2022,2022-04-16,23,88.9,field_out
2022,2022-04-16,-9,99.3,force_out
2022,2022-04-16,16,92.7,double
2022,2022-04-16,-6,82.6,force_out
2022,2022-04-16,-11,90.2,field_out
2022,2022-04-16,4,96.9,force_out
2022,2022-04-16,13,94.8,single
2022,2022-04-16,17,91.1,single
2022,2022-04-16,7,95.4,field_out
2022,2022-04-16,-21,95.5,field_out
2022,2022-04-16,29,94.4,field_out
2022,2022-04-16,13,95.7,single
2022,2022-04-16,-11,102.4,field_out
2022,2022-04-16,36,102.3,field_out
2022,2022-04-16,15,71.5,field_out
2022,2022-04-16,-23,90.2,field_out
2022,2022-04-16,21,90.9,double
2022,2022-04-16,20,67.7,single
2022,2022-04-16,-6,108.2,single
2022,2022-04-16,9,85,force_out
2022,2022-04-16,-74,39.1,field_out
2022,2022-04-16,0,100.3,field_out
2022,2022-04-16,45,68.1,field_out
2022,2022-04-16,13,103.1,single
2022,2022-04-16,-11,96.4,field_out
